Flight_id,Airline,Flight_Number,Route,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,FlightDuration_minutes,Delay_Minutes,Early_minutes,Late_Minute,Cancelled,Cancellation_Reason,Passenger_Count,Ticket_Price,Aircraft_Type,Distance_km,On_Time_Percent,Class,Loyalty_Member,Baggage_Allowance,Fuel_Surcharge,Gate,Terminal,Crew_Size
1841,Ethiopian Airlines,6654,LOS - ATL,LOS,ATL,2025-06-08 6:38,2025-06-08 16:51,613,-18,18,0,No,,230,471.72,UNKNOWN,1185,100,First,Yes,23kg,24.93,UNKNOWN,T1,18
1842,South African Airways,7572,ORD - LOS,ORD,LOS,2020-04-04 2:16,2020-04-04 9:52,456,40,0,40,No,,291,210.00,CRJ900,12692,91.82,Economy,Yes,23kg,37.77,D10,T4,14
1843,British Airways,1464,SIN - LOS,SIN,LOS,2024-03-27 8:24,2024-03-27 19:48,684,16,0,16,No,,285,337.56,A320,6537,75.77,Business,No,No,45.25,D15,T1,18
1844,United Airlines,7068,AMS - LHR,AMS,LHR,2024-08-22 1:12,2024-08-22 5:23,251,-7,7,0,No,,57,289.31,A350,4466,UNKNOWN,First,No,20kg,38.86,V28,T2,20
1845,KLM,2446,DXB - LHR,DXB,LHR,2022-06-18 23:29,2022-06-19 0:45,76,0,0,0,No,,147,189.87,B737,14460,100,Economy,No,2pc,20.65,C18,T1,6
1846,British Airways,8880,IST - ATL,IST,ATL,2025-06-17 8:04,2025-06-17 11:03,179,28,0,28,No,,293,263.64,A380,6606,78.58,Economy,Yes,2pc,44.03,C15,T1,14
1847,KLM,3438,AMS - FRA,AMS,FRA,2022-07-27 13:46,2022-07-27 21:18,452,-1,1,0,No,,87,127.46,UNKNOWN,683,71.51,Business,Yes,23kg,34.27,N8,T2,19
1848,Delta Airlines,1256,FRA - SIN,FRA,SIN,2024-02-09 10:58,2024-02-09 19:02,484,-86,86,0,No,,158,11.17,A380,1511,90.49,First,Yes,UNKNOWN,21.75,O35,UNKNOWN,16
1849,South African Airways,4513,LOS - SIN,LOS,SIN,2022-01-30 19:25,2022-01-30 22:33,188,67,0,67,No,,43,209.86,B737,8270,66.3,Business,No,1pc,38.62,C40,T1,10
1850,Qatar Airways,6197,AMS - ORD,AMS,ORD,2023-06-15 16:27,2023-06-16 2:58,631,32,0,32,No,,242,396.81,B777,UNKNOWN,100,UNKNOWN,UNKNOWN,2pc,10.5,Y18,T1,20
1851,Singapore Airlines,8479,IST - ATL,IST,ATL,2023-11-10 2:42,2023-11-10 4:10,88,36,0,36,No,,245,268.80,A380,1608,91.44,First,No,No,29.35,U33,T1,12
1852,Kenya Airways,2787,IST - FRA,IST,FRA,2020-08-14 17:15,2020-08-14 19:51,156,88,0,88,No,,123,488.49,A380,9956,98.72,Business,Yes,2pc,28.95,K3,T3,18
1853,Singapore Airlines,6976,CDG - AMS,CDG,AMS,2020-07-05 3:26,2020-07-05 4:35,69,-14,14,0,No,,1,260.30,B737,6390,88.85,Business,No,23kg,19.35,H3,UNKNOWN,17
1854,United Airlines,2614,LOS - LHR,LOS,LHR,2021-05-06 3:19,2021-05-06 8:20,301,81,0,81,No,,218,66.45,A380,5222,100,UNKNOWN,No,2pc,37.51,S9,T3,20
1855,United Airlines,5283,AMS - DOH,AMS,DOH,2023-09-27 19:21,2023-09-28 0:12,291,30,0,30,No,,98,801.53,B777,620,100,Business,No,1pc,35.2,Q33,T2,4
1856,Singapore Airlines,7204,ATL - NBO,ATL,NBO,2023-07-15 7:00,2023-07-15 12:43,343,-19,19,0,No,,289,316.61,A320,14915,88.61,Business,No,2pc,15.64,B42,T3,15
1857,United Airlines,6308,JFK - LHR,JFK,LHR,2024-02-13 12:22,2024-02-13 16:41,259,103,0,103,No,,18,117.28,A320,12089,83.48,Economy,Yes,20kg,56.33,M43,T1,12
1858,South African Airways,9989,DXB - JFK,DXB,JFK,2021-09-25 21:03,2021-09-26 0:55,232,42,0,42,No,,190,332.88,A380,1206,76.7,Business,Yes,20kg,25.42,K10,UNKNOWN,14
1859,Ethiopian Airlines,4155,NBO - SIN,NBO,SIN,2022-11-22 22:35,2022-11-23 7:21,526,4,0,4,No,,271,41.70,A350,13720,80.47,UNKNOWN,Yes,23kg,33.75,H26,T1,11
1860,Delta Airlines,1370,SIN - LAX,SIN,LAX,2025-02-27 19:52,2025-02-28 6:32,640,-16,16,0,No,,110,368.67,CRJ900,12134,70.94,First,Yes,2pc,25.45,F29,T4,13
1861,KLM,4525,AMS - LAX,AMS,LAX,2021-03-22 8:42,2021-03-22 16:37,475,21,0,21,No,,17,546.75,A350,9836,82.65,Economy,Yes,2pc,44.54,Q12,T2,17
1862,Lufthansa,2141,JFK - LOS,JFK,LOS,2022-08-29 3:50,2022-08-29 12:18,508,78,0,78,No,,208,303.42,A320,2740,95.16,First,Yes,UNKNOWN,28.25,G43,T1,15
1863,Lufthansa,8807,JFK - JFK,JFK,JFK,2022-09-19 1:57,2022-09-19 4:23,146,2,0,2,No,,286,62.04,A350,5564,76.31,First,No,No,20.78,R13,T4,10
1864,Ethiopian Airlines,1902,DOH - LHR,DOH,LHR,2022-12-09 0:41,2022-12-09 3:21,160,13,0,13,No,,133,418.38,B737,6955,76.87,Business,Yes,2pc,36.15,T40,T3,7
1866,Air France,6764,FRA - LOS,FRA,LOS,2021-02-10 6:37,2021-02-10 10:56,259,2,0,2,No,,104,232.72,CRJ900,8568,100,Business,Yes,-,35.34,X38,T1,8
1867,Kenya Airways,5496,FRA - JFK,FRA,JFK,2024-05-18 23:42,2024-05-19 2:08,146,50,0,50,No,,264,801.57,A350,3513,77.36,First,Yes,No,6.93,W4,T1,14
1868,United Airlines,1557,FRA - DXB,FRA,DXB,2024-10-10 23:45,2024-10-11 1:27,102,7,0,7,No,,63,218.36,CRJ900,14109,82.82,Economy,Yes,2pc,25.96,O19,T2,14
1869,United Airlines,5564,LHR - CDG,LHR,CDG,2022-09-18 11:00,2022-09-18 22:20,680,41,0,41,No,,226,355.02,B737,5607,76.8,Economy,Yes,UNKNOWN,30.13,Q37,T4,17
1870,Emirates,4576,LAX - IST,LAX,IST,2022-01-21 1:16,2022-01-21 9:30,494,-1,1,0,No,,82,464.97,A320,10038,100,Business,No,1pc,52.44,C16,T2,11
1871,Delta Airlines,2497,IST - ORD,IST,ORD,2023-12-20 6:42,2023-12-20 14:29,467,47,0,47,No,,101,456.49,B737,10927,100,First,Yes,No,32.29,N13,T3,9
1872,South African Airways,4583,LOS - AMS,LOS,AMS,2022-04-11 0:08,2022-04-11 1:24,76,-12,12,0,No,,202,217.85,CRJ900,13782,72.03,Economy,No,20kg,1.76,UNKNOWN,T4,7
1873,Lufthansa,261,DXB - ATL,DXB,ATL,2023-10-28 20:18,2023-10-29 8:02,704,-46,46,0,No,,217,580.58,CRJ900,2271,84.72,Business,Yes,1pc,UNKNOWN,M47,T1,18
1874,Delta Airlines,1704,LHR - LOS,LHR,LOS,2022-02-09 6:10,2022-02-09 9:37,207,-5,5,0,No,,172,415.34,A380,7509,100,Business,No,UNKNOWN,28.67,E13,T2,5
1875,Air France,6279,LHR - JFK,LHR,JFK,2021-03-13 16:35,2021-03-13 22:11,336,-17,17,0,No,,211,102.84,B777,8724,86.39,First,Yes,20kg,30.93,C41,T2,16
1876,Singapore Airlines,6303,DXB - AMS,DXB,AMS,2020-06-06 5:24,2020-06-06 12:29,425,39,0,39,No,,204,542.98,A380,10454,100,UNKNOWN,Yes,No,37.68,E3,T4,14
1877,Air France,1820,ATL - SIN,ATL,SIN,2022-06-20 15:46,2022-06-20 20:33,287,-54,54,0,No,,243,290.68,A320,13424,90.12,Business,Yes,2pc,20.94,A26,T3,14
1878,British Airways,2123,ORD - FRA,ORD,FRA,2023-04-08 12:17,2023-04-09 0:07,710,-63,63,0,No,,246,525.89,A380,9323,87.56,First,No,1pc,30.4,B3,T1,11
1880,Delta Airlines,8725,JFK - LOS,JFK,LOS,2023-07-23 2:23,2023-07-23 10:01,458,33,0,33,No,,179,139.12,A380,8024,83.43,Business,Yes,1pc,20.62,B43,UNKNOWN,5
1881,Turkish Airlines,5122,LHR - SIN,LHR,SIN,2022-02-10 8:22,2022-02-10 12:52,270,26,0,26,No,,288,461.09,A380,8040,100,First,Yes,UNKNOWN,21.28,O46,T3,17
1882,Emirates,8121,LOS - IST,LOS,IST,2022-10-14 7:23,2022-10-14 16:41,558,61,0,61,No,,229,480.61,A350,5581,97.28,Business,No,No,4.36,K25,UNKNOWN,13
1883,Emirates,1665,LHR - IST,LHR,IST,2024-11-29 19:28,2024-11-30 5:27,599,-11,11,0,No,,124,199.12,B737,4471,93.78,Business,None,No,11.45,O45,T1,10
1884,Turkish Airlines,8766,ATL - IST,ATL,IST,2022-08-29 13:42,2022-08-30 0:04,622,33,0,33,No,,167,397.78,A380,202,85.97,Business,No,2pc,61.67,P2,T1,10
1885,Kenya Airways,5816,ATL - NBO,ATL,NBO,2021-08-12 19:03,2021-08-13 4:13,550,0,0,0,No,,148,623.98,B737,2396,74.11,Business,Yes,2pc,23.35,W6,T3,12
1886,Air France,9474,CDG - NBO,CDG,NBO,2021-05-10 1:25,2021-05-10 9:46,501,-19,19,0,No,,51,146.85,A380,3876,85.62,First,No,20kg,44.69,D44,T4,13
1887,Air France,4720,LHR - LOS,LHR,LOS,2024-03-28 1:22,2024-03-28 6:42,320,-9,9,0,No,,1,343.98,A320,5076,80.64,Economy,No,2pc,29.35,K48,T4,18
1888,KLM,9136,CDG - NBO,CDG,NBO,2024-05-18 4:39,2024-05-18 11:28,409,44,0,44,No,,163,301.30,A350,7918,89.85,Economy,No,23kg,24.38,D2,UNKNOWN,8
1889,American Airlines,1723,ATL - ATL,ATL,ATL,2024-03-29 14:13,2024-03-29 23:52,579,53,0,53,No,,246,398.31,A320,2189,74.49,First,Yes,1pc,30.81,T36,T3,4
1890,Turkish Airlines,885,LHR - IST,LHR,IST,2022-08-16 14:26,2022-08-16 20:45,379,29,0,29,No,,66,329.86,B777,4838,61.81,Business,No,2pc,28.21,Z2,T1,20
1891,Emirates,6482,JFK - AMS,JFK,AMS,2020-10-06 18:32,2020-10-07 5:54,682,99,0,99,No,,150,95.43,A320,14715,72.83,Economy,Yes,23kg,23.12,T2,T4,5
1892,British Airways,3060,NBO - ORD,NBO,ORD,2023-05-06 18:15,2023-05-07 1:22,427,30,0,30,No,,20,363.51,CRJ900,3366,81.76,Business,No,1pc,25.18,M23,T3,10
1893,Lufthansa,UNKNOWN,FRA - NBO,FRA,NBO,2024-04-19 8:40,2024-04-19 13:19,279,35,0,35,No,,91,339.37,UNKNOWN,7600,99.11,ECONOMY,No,20kg,20.22,G7,T2,19
1894,Turkish Airlines,8811,IST - LHR,IST,LHR,2023-11-21 13:35,2023-11-21 20:11,396,0,0,0,No,,168,390.68,A380,4665,81.56,Business,No,-,17.93,E50,UNKNOWN,5
1895,Kenya Airways,9138,DXB - CDG,DXB,CDG,2022-01-17 22:01,2022-01-18 2:43,282,0,0,0,No,,272,346.91,B737,10992,100,First,No,1pc,48.5,O44,UNKNOWN,20
1896,British Airways,9842,ATL - LOS,ATL,LOS,2021-10-30 10:19,2021-10-30 22:06,707,0,0,0,No,,257,153.87,A320,14586,81.54,First,Yes,No,20.94,S2,UNKNOWN,19
1897,Emirates,9804,LOS - LHR,LOS,LHR,2020-05-31 4:12,2020-05-31 12:54,522,39,0,39,No,,13,459.38,A380,2292,72.05,First,No,No,35.4,C36,T4,15
1898,Delta Airlines,2190,NBO - AMS,NBO,AMS,2020-06-06 0:33,2020-06-06 10:53,620,0,0,0,No,,276,469.62,A350,8911,95.67,Economy,No,2pc,29.98,S9,T4,7
1899,United Airlines,4344,ATL - LHR,ATL,LHR,2022-05-24 3:26,2022-05-24 10:47,441,-68,68,0,No,,163,376.21,A320,10808,82.79,First,Yes,20kg,12.09,Z23,T2,15
1900,United Airlines,UNKNOWN,FRA - ATL,FRA,ATL,2024-03-17 13:59,2024-03-18 0:48,649,0,0,0,No,,166,543.84,A320,13009,79.53,Business,No,23kg,30.29,A13,UNKNOWN,15
1901,Qatar Airways,2170,JFK - IST,JFK,IST,2025-09-20 10:46,2025-09-20 15:22,276,26,0,26,No,,77,235.47,CRJ900,13609,83.18,Economy,Yes,2pc,53.22,Q34,UNKNOWN,16
1902,Delta Airlines,2437,SIN - ORD,SIN,ORD,2024-01-02 1:29,2024-01-02 8:46,437,69,0,69,No,,108,379.16,UNKNOWN,6033,79.58,Business,Yes,20kg,38.12,E17,UNKNOWN,12
1903,Singapore Airlines,9389,AMS - ATL,AMS,ATL,2024-07-25 10:33,2024-07-25 14:42,249,63,0,63,No,,248,353.81,B777,13520,70.86,Business,No,No,39.27,X3,T2,17
1904,Delta Airlines,4480,ATL - JFK,ATL,JFK,2020-01-26 9:45,2020-01-26 16:54,429,59,0,59,No,,257,277.90,A380,10765,83.24,Business,Yes,1pc,6.66,F29,T4,UNKNOWN
1905,Kenya Airways,966,CDG - DXB,CDG,DXB,2020-11-29 23:33,2020-11-30 3:01,208,-5,5,0,No,,149,69.35,B737,12840,91.77,Business,No,No,37.05,M5,UNKNOWN,20
1906,Turkish Airlines,6164,AMS - DOH,AMS,DOH,2023-08-31 20:18,2023-09-01 8:09,711,38,0,38,No,,184,328.14,CRJ900,7270,91.41,First,No,2pc,52.76,J28,T1,19
1907,Singapore Airlines,4181,JFK - CDG,JFK,CDG,2021-02-20 2:54,2021-02-20 12:01,547,-53,53,0,No,,241,484.46,CRJ900,5800,90.58,First,No,1pc,37.59,I26,T1,12
1908,Turkish Airlines,6952,LOS - NBO,LOS,NBO,2022-04-01 16:31,2022-04-01 23:44,433,-12,12,0,No,,76,181.78,A320,3162,100,First,Yes,1pc,27.37,C33,T3,20
1909,Lufthansa,7600,NBO - SIN,NBO,SIN,2023-02-10 10:21,2023-02-10 14:00,219,0,0,0,No,,23,50.67,A380,9540,72.16,Business,Yes,20kg,18.85,M1,UNKNOWN,15
1910,Qatar Airways,3099,NBO - LAX,NBO,LAX,2023-06-06 20:48,2023-06-07 3:38,410,70,0,70,No,,269,804.85,CRJ900,3849,75.55,Economy,No,20kg,17.88,M20,T3,7
1911,American Airlines,7291,ATL - DXB,ATL,DXB,2023-02-10 22:16,2023-02-11 4:03,347,0,0,0,No,,10,417.04,A320,11138,74.55,Business,Yes,No,16.68,F17,T3,16
1912,Delta Airlines,5899,CDG - LOS,CDG,LOS,2020-05-20 13:31,2020-05-20 19:18,347,0,0,0,No,,78,305.69,UNKNOWN,6367,67.3,Business,Yes,2pc,26,I45,UNKNOWN,14
1913,American Airlines,7778,FRA - CDG,FRA,CDG,2023-05-29 13:31,2023-05-29 18:16,285,0,0,0,No,,147,628.20,A320,8042,87.15,First,Yes,20kg,19.32,T16,UNKNOWN,17
1914,United Airlines,4799,LHR - AMS,LHR,AMS,2024-11-06 19:16,2024-11-07 4:57,581,95,0,95,No,,8,616.41,A320,6565,80.57,Business,No,1pc,32.04,Z27,T2,19
1915,United Airlines,4619,SIN - LAX,SIN,LAX,2024-10-11 12:06,2024-10-11 17:38,332,37,0,37,No,,146,599.27,B777,3128,81.13,First,No,1pc,12.8,J35,T1,5
1916,Kenya Airways,7108,NBO - ATL,NBO,ATL,2021-08-27 18:33,2021-08-28 2:14,461,45,0,45,No,,43,95.10,UNKNOWN,7642,66.69,Business,Yes,20kg,22.35,I49,T2,4
1917,Lufthansa,8629,LAX - FRA,LAX,FRA,2023-01-31 7:43,2023-01-31 11:45,242,-24,24,0,No,,189,442.00,A380,6259,UNKNOWN,Business,No,2pc,24.21,S3,UNKNOWN,15
1918,Turkish Airlines,3848,SIN - FRA,SIN,FRA,2024-09-14 19:17,2024-09-15 4:24,547,26,0,26,No,,30,695.06,B777,12678,87.99,First,Yes,UNKNOWN,23.93,N50,T2,12
1919,Ethiopian Airlines,1524,IST - LAX,IST,LAX,2020-08-16 10:55,2020-08-16 22:20,685,-17,17,0,No,,155,152.73,UNKNOWN,5787,UNKNOWN,First,No,1pc,31.25,M15,T2,7
1920,Turkish Airlines,6760,DOH - LOS,DOH,LOS,2024-04-15 16:01,2024-04-15 19:52,231,0,0,0,No,,125,528.08,B777,13715,86.38,Economy,Yes,1pc,23.28,Z31,T3,14
1921,Turkish Airlines,5223,LAX - FRA,LAX,FRA,2023-10-31 4:51,2023-10-31 10:38,347,-45,45,0,No,,59,406.88,A350,4434,75.82,First,No,2pc,29.79,S34,T2,12
1922,South African Airways,1576,ATL - IST,ATL,IST,2024-09-04 8:18,2024-09-04 16:32,494,1,0,1,No,,207,37.15,A350,427,91.82,Economy,No,20kg,44.42,Z32,UNKNOWN,14
1924,United Airlines,1356,ORD - DXB,ORD,DXB,2025-04-20 8:15,2025-04-20 11:16,181,-14,14,0,No,,7,299.62,CRJ900,12964,85.58,Economy,Yes,1pc,UNKNOWN,Z10,T1,UNKNOWN
1925,Air France,4032,JFK - DOH,JFK,DOH,2025-10-14 22:11,2025-10-15 8:14,603,91,0,91,No,,267,327.54,A350,5196,69.76,Economy,No,1pc,13.66,L44,T2,6
1927,Turkish Airlines,2805,IST - LAX,IST,LAX,2021-01-04 3:11,2021-01-04 14:41,690,4,0,4,No,,219,419.65,B777,10585,100,Economy,No,23kg,40.5,T21,T1,16
1928,Delta Airlines,1040,SIN - SIN,SIN,SIN,2020-10-27 9:05,2020-10-27 18:21,556,7,0,7,No,,44,221.61,A320,12586,68.83,Economy,No,20kg,33.51,J34,T2,18
1929,American Airlines,1485,NBO - LHR,NBO,LHR,2023-05-08 19:35,2023-05-09 0:27,292,69,0,69,No,,175,13.51,A350,UNKNOWN,100,Business,No,23kg,19.54,L31,T2,6
1930,South African Airways,4783,SIN - LOS,SIN,LOS,2023-03-05 11:41,2023-03-05 21:30,589,-24,24,0,No,,187,289.38,B737,4243,48.02,Business,No,2pc,41.7,O10,T3,16
1931,Lufthansa,9179,ATL - DOH,ATL,DOH,2022-11-19 12:01,2022-11-19 15:29,208,-3,3,0,No,,195,501.26,A380,10113,90.01,Business,No,No,14,V6,T2,19
1932,Qatar Airways,8174,NBO - LOS,NBO,LOS,2024-09-29 2:57,2024-09-29 10:33,456,41,0,41,No,,223,265.79,B777,7555,75.77,First,Yes,23kg,21.08,O3,T2,6
1933,Qatar Airways,275,FRA - DXB,FRA,DXB,2023-02-09 21:35,2023-02-10 9:12,697,18,0,18,No,,45,50.49,B777,6118,79.09,Business,Yes,20kg,31.31,R7,T3,12
1934,Singapore Airlines,8434,LAX - ORD,LAX,ORD,2021-09-10 10:49,2021-09-10 17:48,419,-23,23,0,No,,145,633.07,B737,6065,96.77,Economy,No,1pc,30.93,D8,T3,13
1935,American Airlines,2335,LOS - DXB,LOS,DXB,2025-02-14 18:53,2025-02-14 23:50,297,12,0,12,No,,8,354.00,A380,5594,88.98,First,No,No,34.95,K46,T4,17
1936,South African Airways,7958,DOH - LHR,DOH,LHR,2024-04-30 18:55,2024-05-01 6:41,706,60,0,60,No,,141,28.84,CR9J00,4080,100,First,Yes,20kg,24.51,G21,T4,10
1937,KLM,8256,ATL - LOS,ATL,LOS,2023-06-01 1:35,2023-06-01 6:30,295,-94,0,0,No,,225,286.43,A350,UNKNOWN,77.69,Economy,No,20kg,19.09,E17,T4,14
1938,Singapore Airlines,8537,LHR - DOH,LHR,DOH,2024-04-02 16:30,2024-04-02 20:52,262,-12,12,0,No,,182,380.31,B737,10959,100,Economy,No,23kg,44.65,T39,T4,9
1939,British Airways,8822,IST - LOS,IST,LOS,2020-05-05 1:37,2020-05-05 6:52,315,-57,57,0,No,,23,188.06,A320,5088,89.78,ECONOMY,Yes,20kg,34.99,N48,T2,7
1940,American Airlines,2142,IST - LHR,IST,LHR,2020-05-20 18:03,2020-05-21 5:00,657,0,0,0,No,,21,466.67,CRJ900,10495,100,Economy,UNKNOWN,No,25.12,E1,T1,16
1942,Air France,327,JFK - NBO,JFK,NBO,2021-03-01 18:10,2021-03-02 0:54,404,7,0,7,No,,159,355.13,A350,3168,100,Business,Yes,No,42.23,H18,T3,19
1943,United Airlines,3215,FRA - ORD,FRA,ORD,2022-10-31 17:18,2022-11-01 3:11,593,-25,25,0,No,,171,304.34,CRJ900,11436,100,First,Yes,1PC,42.64,C17,T2,4
1944,American Airlines,219,LOS - DOH,LOS,DOH,2024-01-11 20:55,2024-01-12 5:40,525,-24,24,0,No,,282,473.17,A350,1004,98.95,Economy,No,23kg,27.83,V26,UNKNOWN,8
1945,Ethiopian Airlines,7062,DOH - CDG,DOH,CDG,2024-06-01 12:15,2024-06-01 22:15,600,3,0,3,No,,154,347.15,B777,14225,82.22,Economy,No,20kg,23.39,Z23,T4,17
1947,Qatar Airways,4101,LHR - AMS,LHR,AMS,2025-02-26 14:03,2025-02-26 22:18,495,-11,11,0,No,,300,356.95,A380,7376,88.38,Business,UNKNOWN,No,37.7,E18,T3,6
1948,KLM,793,DXB - IST,DXB,IST,2021-03-10 6:49,2021-03-10 17:10,621,2,0,2,No,,66,175.89,A380,5634,100,Economy,No,20kg,24.16,T17,T2,20
1949,British Airways,7450,DXB - NBO,DXB,NBO,2022-10-15 22:54,2022-10-16 10:00,666,-14,14,0,No,,244,381.90,B777,4411,93.35,Economy,No,1pc,28.16,R38,T3,14
1950,Emirates,2861,NBO - LOS,NBO,LOS,2025-03-19 17:40,2025-03-20 2:22,522,1,0,1,No,,11,422.79,A380,14707,90.29,First,No,23kg,32.58,B6,UNKNOWN,11
1951,Emirates,3787,LHR - LAX,LHR,LAX,2021-05-19 21:01,2021-05-19 23:28,147,51,0,51,No,,292,536.31,A380,8308,100,First,Yes,23kg,33.11,U1,UNKNOWN,20
1952,Turkish Airlines,2964,LAX - FRA,LAX,FRA,2023-05-05 20:49,2023-05-05 22:32,103,4,0,4,No,,19,402.79,B777,14382,83.05,Business,UNKNOWN,1pc,47.52,A1,T2,16
1953,Delta Airlines,1330,CDG - NBO,CDG,NBO,2025-03-30 9:36,2025-03-30 18:16,520,-33,33,0,No,,196,93.23,B737,6716,87.31,Business,Yes,1pc,20.08,N2,UNKNOWN,16
1954,American Airlines,6113,ORD - LHR,ORD,LHR,2022-07-18 16:31,2022-07-18 22:08,337,54,0,54,No,,158,617.48,CRJ900,6066,93.8,Business,Yes,20kg,44.62,L31,T4,15
1955,Turkish Airlines,2284,SIN - ATL,SIN,ATL,2025-01-18 15:19,2025-01-18 23:19,480,-20,20,0,No,,157,503.40,B777,8462,99.11,First,Yes,No,20.46,G18,T1,12
1956,Ethiopian Airlines,8516,DXB - FRA,DXB,FRA,2022-11-11 1:49,2022-11-11 8:41,412,25,0,25,No,,123,550.37,B737,14557,100,Business,Yes,No,26.05,P39,T3,8
1957,Kenya Airways,5888,DXB - CDG,DXB,CDG,2024-04-25 4:08,2024-04-25 13:42,574,14,0,14,No,,170,430.10,B737,11811,100,Business,No,2pc,33.87,J22,UNKNOWN,19
1958,British Airways,934,ORD - SIN,ORD,SIN,2024-05-02 15:02,2024-05-03 2:31,689,8,0,8,No,,223,117.55,CRJ900,11640,94.6,First,No,20kg,41.78,R13,UNKNOWN,8
1959,American Airlines,7025,FRA - ATL,FRA,ATL,2024-07-11 22:08,2024-07-11 23:26,78,-4,4,0,No,,178,568.52,B777,3491,67.67,First,No,2pc,26.06,N39,T2,13
1960,Air France,8218,LHR - IST,LHR,IST,2024-03-01 21:36,2024-03-01 22:58,82,39,0,39,No,,259,362.16,B737,10199,89.45,Economy,Yes,20kg,33.93,C1,T2,12
1961,Ethiopian Airlines,6311,NBO - DXB,NBO,DXB,2024-10-14 22:40,2024-10-15 6:32,472,-128,128,0,No,,20,420.64,B737,11039,74.68,UNKNOWN,No,23kg,26.84,Z18,T2,18
1962,Ethiopian Airlines,2893,LOS - LHR,LOS,LHR,2022-07-20 10:00,2022-07-20 11:29,89,60,0,60,No,,115,458.08,A350,12769,100,Economy,No,2pc,7.04,B4,T1,20
1963,Turkish Airlines,6215,LHR - CDG,LHR,CDG,2024-01-15 10:33,2024-01-15 13:20,167,-21,21,0,No,,201,737.26,B737,11798,85.75,Economy,UNKNOWN,2pc,29.62,Q24,T4,12
1964,South African Airways,1955,NBO - SIN,NBO,SIN,2020-02-21 16:32,2020-02-21 23:38,426,31,0,31,No,,108,240.76,B777,14194,100,First,No,2pc,17.58,P32,UNKNOWN,7
1965,Ethiopian Airlines,5637,JFK - LAX,JFK,LAX,2023-02-18 10:44,2023-02-18 16:24,340,29,0,29,No,,287,245.92,A320,383,100,UNKNOWN,No,2pc,42.71,G18,UNKNOWN,6
1966,Lufthansa,4192,DXB - NBO,DXB,NBO,2022-10-26 3:00,2022-10-26 6:07,187,65,0,65,No,,111,179.79,UNKNOWN,1315,78.83,First,No,20kg,42.78,D25,T4,20
1967,KLM,UNKNOWN,DXB - IST,DXB,IST,2025-09-24 10:38,2025-09-24 15:26,288,22,0,22,No,,206,136.01,CRJ900,9411,91.81,Economy,Yes,No,21.64,K19,T2,13
1968,Turkish Airlines,2031,DOH - ATL,DOH,ATL,2020-12-06 12:42,2020-12-06 15:32,170,-18,18,0,No,,149,139.69,CRJ900,12136,100,UNKNOWN,Yes,20kg,20.1,U34,T1,4
1969,Singapore Airlines,4852,LHR - ATL,LHR,ATL,2023-07-18 3:29,2023-07-18 6:44,195,-49,49,0,No,,249,20.35,A380,10932,88.53,Economy,No,2pc,23.71,P25,T4,12
1970,Qatar Airways,5001,LHR - IST,LHR,IST,2024-12-18 11:59,2024-12-18 19:00,421,1,0,1,No,,71,435.33,A320,7875,100,Economy,Yes,20kg,35.32,O13,T4,5
1971,Lufthansa,8015,ATL - DOH,ATL,DOH,2022-08-13 22:07,2022-08-14 2:12,245,-63,63,0,No,,84,747.56,A380,6509,100,First,Yes,2pc,35.36,S48,T3,4
1972,Turkish Airlines,4437,JFK - IST,JFK,IST,2020-03-23 18:57,2020-03-24 5:40,643,0,0,0,No,,185,179.53,A320,11525,59.31,First,No,1pc,26.91,D34,T3,4
1973,Turkish Airlines,3590,ORD - AMS,ORD,AMS,2025-01-28 12:48,2025-01-28 15:56,188,3,0,3,No,,166,295.57,A350,14516,71.81,Business,Yes,20kg,30.91,N21,T2,4
1974,United Airlines,9419,AMS - ATL,AMS,ATL,2022-04-04 23:23,2022-04-05 8:57,574,16,0,16,No,,49,436.47,B777,2893,92.83,First,No,1pc,32.86,W50,T4,16
1975,Turkish Airlines,6549,SIN - AMS,SIN,AMS,2025-07-29 20:24,2025-07-30 4:52,508,5,0,5,No,,248,376.90,A350,13877,91.73,Economy,NO,20KG,19.12,N29,T1,11
1976,Turkish Airlines,3662,FRA - DXB,FRA,DXB,2024-12-02 6:10,2024-12-02 8:53,163,1,0,1,No,,19,298.65,CRJ900,7511,93.99,Business,No,1pc,33.42,H50,T3,18
1977,Air France,5094,AMS - IST,AMS,IST,2024-11-29 15:32,2024-11-30 0:34,542,-81,81,0,No,,268,585.66,A320,1222,99.96,First,Yes,20kg,37.05,G25,T3,12
1978,British Airways,8546,LOS - FRA,LOS,FRA,2021-12-07 22:51,2021-12-08 3:34,283,0,0,0,No,,113,135.39,A350,4665,UNKNOWN,Business,UNKNOWN,20kg,26.58,P35,T1,13
1979,Ethiopian Airlines,680,DOH - ORD,DOH,ORD,2020-06-08 13:19,2020-06-08 22:29,550,-36,36,0,No,,120,446.18,A320,14251,75.86,Business,No,No,37.95,S33,T2,20
1980,Kenya Airways,7686,CDG - CDG,CDG,CDG,2024-12-17 22:38,2024-12-18 7:30,532,40,0,40,No,,178,418.99,CRJ900,4132,74.26,Economy,Yes,23kg,37.06,UNKNOWN,T3,17
1981,Air France,8099,LAX - AMS,LAX,AMS,2024-02-01 16:51,2024-02-01 18:00,69,47,0,47,No,,33,358.67,B737,8579,85.05,Economy,Yes,23kg,25.42,K22,T4,4
